reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
cbeba3b9-92b8-408a-896c-189f4d89ae13,Tony Aditya,https://play-lh.googleusercontent.com/a-/AFdZucpAfZkSr7sPjD36ULeyhXrt_x4dk3cT3V3Vd0Lz,Saya mau tanya... Bulan lalu di aplikasi pedulilindungi anak saya udah muncul sertifikat vaksin yg pertama.....tapi kemaren mau ngecek sertifikat vaksin yg kedua eh malah yg pertama juga ilang gak ada.... Ini kenapa yg pertama jadi hilang sedangkan yg kedua belum ada juga????,2,4,4.0.91,2022-02-08 14:37:47,"Halo,
Mohon maaf atas ketidaknyamanannya.
Pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login dan pilih menu 'Cek Sertifikat di sini' (paling atas) atau hubungi layanan Whatsapp resmi vaksinasi covid-19 Kemenkes di nomor telepon +6281110500567.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.",2022-02-09 02:16:38
ddd544be-086d-4ec7-84fd-ed678a64c57d,andres putra,https://play-lh.googleusercontent.com/a-/AFdZucqgZAP5VkgoDr2mnCZUMROfYcA6fZ6c1zBbP05Z,Saya sudah vaksin ke 2 tanggal 21 maret 2021. Sertifikat sudah keluar keduanya tapi status masih kuning. Setiap tes swap selalu tidak tampil walaupun sudah di input pihak lab dgn bukti input,5,3,4.2.1,2022-03-26 00:10:49,"Halo,

Mohon maaf atas ketidaknyamanannya.
Lengkapi data diri Anda di profil akun (bisa melalui aplikasi atau website pedulilindungi.id) sesuai dengan data diri yang Anda daftarkan ketika vaksinasi. Jika sudah divaksin, pastikan status Anda tercantum 'sudah vaksin' di menu 'Status vaksin & Tes Covid-19'. Apabila terkendala, hubungi 119 ext. 9",2022-03-19 14:37:13
1e0b977c-4875-46cd-8eae-b8d3f7924bbe,rindi rinar,https://play-lh.googleusercontent.com/a-/AFdZucrxlAKI5I6UKXytFUU9xIBceiGOzeasC0cncIJzJw,"Udh seminggu lebih ngk bisa di buka aplikasinya, itu knp, udh di coba update,uninstall dan install lg tetap bgk bisa di buka. Lama nungguin,",3,0,4.1.1,2022-02-24 02:49:19,"Halo Rindi,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-02-24 09:13:26
2aa198ec-18c5-4724-8d4c-3ba8254fc000,gustu gita,https://play-lh.googleusercontent.com/a-/AFdZucpjKHdOXHFvV69bchmIir5O0jxaHaciUEcsObOZkw,Apa sih sebenernya guna aplikasi ini? Setelah di update aplikasinya malah hilang semua sertifikat vaksin saya. Udah dpt rating jelek bukanny diperbaiki malah menjadi²..,1,0,4.0.91,2022-02-09 07:28:47,"Halo Gita,

Mohon maaf atas ketidaknyamanannya.
Harap pastikan data profil Anda sudah terisi lengkap dan sesuai dengan identitas yang di daftarkan ketika vaksinasi. Setelahnya, klaim sertifikat vaksin Anda melalui menu 'Sertifikat Vaksin' atau melalui website pedulilindungi.id dengan login menggunakan akun Anda.

Terima kasih.

Stay healthy",2022-02-09 13:27:37
eb1c8114-31c5-47e0-afcb-60416812909a,r. fitrianto,https://play-lh.googleusercontent.com/a/AItbvmmaYcRG8DGRScjPautT50qO2RSd4X5VsxQ-Keve=mo,Minta update mulu.....aplikasi jelek..👎 dan setelah di update sertifikat vaksin yang telah tersimpan malah hilang dan minta diupdate lagi... Ini mah nyedot paket data gue....😠,1,1,4.0.91,2022-02-09 02:43:34,"Halo Ka,

Mohon maaf atas ketidaknyamanannya.
Harap pastikan data profil Anda sudah terisi lengkap dan sesuai dengan identitas yang di daftarkan ketika vaksinasi. Setelahnya, klaim sertifikat vaksin Anda melalui menu 'Sertifikat Vaksin' atau melalui website pedulilindungi.id dengan login menggunakan akun Anda.

Terima kasih.

Stay healthy",2022-02-09 11:00:15
f813fdea-5fc6-4af1-b2f8-26fa51092919,Bill,https://play-lh.googleusercontent.com/a-/AFdZucpXH2m4j7U7lRU3B398toKCbDHPfIH3LPAFoxxzKg,"pengiriman kode vertifikasi 2 menit ga juga kekirim kirim,apk lemot akibatnya ketika daftar lagi batas limit ""Anda sudah melakukan 3 kali pengiriman kode verifikasi"" tidak bisa daftar....nyusahin",1,0,4.2.1,2022-03-29 15:16:38,"Halo Bill,

Mohon maaf atas ketidaknyamanan Anda.
Jika terkendala registrasi, sebagai alternatif, registrasi bisa melalui website pedulilindungi.id. Apabila Anda terkendala log in harap untuk mencoba log in secara berkala. Kami terus berupaya untuk memperbaiki performansi aplikasi ini agar lebih mudah digunakan.

Terima kasih.

Stay healthy",2022-03-29 22:10:42
a305d042-e1b9-44d7-9a6f-ebb306a8128a,Rini Bintang0308,https://play-lh.googleusercontent.com/a-/AFdZucof5lS54brXbNaAh9VwOlPn13BJHWgLw2ohIoqzNg,Aplikasi peduli lindungi setelah di update lagi kenapa kok malah sertifikat vaksin yg ke 1 dan 2 kok malah tidak ada alias hilang... Kok bisa gitu .... Harusnya masih ada tersimpan bukti sertifikat vaksin yg 1 dan 2... ??????????😰😡,1,6,4.0.91,2022-02-08 09:23:51,"Halo,

Mohon maaf atas ketidaknyamanannya.
Harap pastikan data profil Anda sudah terisi lengkap dan sesuai dengan identitas yang di daftarkan ketika vaksinasi. Setelahnya, klaim sertifikat vaksin Anda melalui menu 'Sertifikat Vaksin' atau melalui website pedulilindungi.id dengan login menggunakan akun Anda.

Terima kasih.

Stay healthy",2022-02-09 10:50:05
98f7eac8-dc06-4b12-8560-c8f166882f72,Yogi Sam,https://play-lh.googleusercontent.com/a-/AFdZucqE5_VclIsHKCSVGoD4n25eWhYyZ300H9Ud4NQ5c9c,"Sertifikat di aplikasi tidak bisa menyesuaikan perubahan jenis vaksin sama sertifikat yg ada di web, karena sebelumnya ada kesalahan di jenis vaksin dan sudah dibetulkan sama pihak cs nya. Mohon segera diperbaharui",1,0,4.0.9,2022-02-06 05:32:30,"Halo,
Mohon maaf atas ketidaknyamanannya.
Pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login dan pilih menu 'Cek Sertifikat di sini' (paling atas) atau hubungi layanan Whatsapp resmi vaksinasi covid-19 Kemenkes di nomor telepon +6281110500567.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.",2022-02-06 05:48:45
8ebb2d7a-02da-45b4-b028-066c7155e490,196_Faizatul Ulya,https://play-lh.googleusercontent.com/a-/AFdZucpB7Sx0kKZaC4jGs_qRztuthbNeLE3aEL0u-NDwfQ,"Di update kok malah nggak jelas gini sih, mau ngecek sertifikat malah gabisa2 padahal udah tak masukin semua ... Tapi ga bisa2.. Lebih enak sebelum di update",1,0,4.1.1,2022-02-26 11:28:08,"Halo,
Mohon maaf atas ketidaknyamanannya.
Pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/ , login dan pilih menu 'Cek Sertifikat di sini' (paling atas) atau hubungi layanan Whatsapp resmi vaksinasi covid-19 Kemenkes di nomor telepon +6281110500567.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id",2022-02-27 08:47:15
311daf91-cc77-4bbc-8649-356cdc7fe56b,Putri Kusumaningtyas,https://play-lh.googleusercontent.com/a/AItbvml7fj1oHg2URK6a0OKl9uweebeqYOFhLf5VCzyt=mo,Aplikasi ini sangat bermanfaat sekali krna memudahkan kita dlm suatu perjalanan,5,0,4.4.4,2022-06-09 15:57:33,"Halo Kak,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-06-09 21:29:06
fb9e3a07-21be-472b-aa0d-ab0652c51d0c,Harno,https://play-lh.googleusercontent.com/a/AItbvmmI8I70kFEIBGcmOx97SnsgSGCdMhEHHTrZTVfM=mo,"Setiap mau SCAN QR CODE tidak bisa dan selalu muncul sesuaikan nama dan nik, padahal udah sesuai KTP kok tetep gk bisa scan QR CODE kenapa ya,mohon infonya",5,4,4.4.1,2022-04-18 17:51:55,"Halo Harno,

Mohon maaf atas ketidaknyamanannya.
Harap pastikan data profil Anda sudah terisi lengkap dan sesuai dengan identitas yang di daftarkan ketika vaksinasi. Jika masih terkendala, Anda dapat informasikan data identitas Anda lalu kirim ke email pedulilindungi@kemkes.go.id agar dapat dilakukan pengecekan lebih lanjut.

Terima kasih",2022-04-19 01:19:35
9d9a2f52-ca91-498a-ae9a-40cc1db95359,Yustina Ervinna,https://play-lh.googleusercontent.com/a-/AFdZucpl1VFtHk-K2ESeZu4ZyGDmcynMnIjnUxMlVY1E,"Ini apk kenapa minta wajib perbaharui si? Terus udh di klik perbarui malah gabisa. Gimana sih. Parah, sejelek ini",1,0,4.4.3,2022-06-10 22:42:30,"Halo Yustina,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-06-11 02:46:31
2074e4b6-7bd7-4900-af53-e0bdb5df78e8,hidayat ath12,https://play-lh.googleusercontent.com/a/AItbvmm31sAc_s4uImVph6LihCQYNcKZQipibdQbsStO=mo,"aplikasi pemeras selalu minta update, pdahal fitur"" dlm aplikasi sama aja",1,0,4.4.6,2022-06-15 06:09:14,"Halo Kak,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-06-15 10:58:04
72978d67-54b8-4e7b-959c-531b96b5a939,Slamet Priyono,https://play-lh.googleusercontent.com/a-/AFdZucqn-WW3rOPErLPQRWW6DSzfu5bVD8kd8PouPFaBLw,Bila beberapa saat tidak dibuka sering error sebagian menu,4,0,4.4.3,2022-05-10 02:44:52,"Halo,

Mohon maaf atas ketidaknyamanan Anda.
Harap informasikan lebih detail terkait permasalahan yang Anda hadapi ke email pedulilindungi@kemkes.go.id dengan melampirkan screenshot dari kendala tersebut.

Terima kasih.

Stay Healthy",2022-05-10 15:42:33
ee043d96-0a94-4112-93a0-415d17ad80f2,Wahyuni Wahyu,https://play-lh.googleusercontent.com/a/AItbvmkXTEbMaT7T8QTptVHE2jk0wcX0eVIRfgx2bS_9=mo,utk update lama sekali jadi pada saat mau naik kendaraan umum terhambat,3,0,4.4.3.2,2022-05-27 02:31:10,"Halo Wahyu,

Kami mohon maaf atas ketidaknyamanannya.
Mohon pastikan sinyal/jaringan pada perangkat Anda stabil dan bagus agar performansi aplikasi berjalan lebih baik.
Kami terus berupaya untuk meningkatkan performansi aplikasi agar lebih mudah digunakan.

Terima kasih",2022-05-27 07:51:44
e60af85d-1f36-4142-9605-9e590eef4dd5,Adriana Iftita,https://play-lh.googleusercontent.com/a-/AFdZucosNKjByJrS0TJzMiTgP3OfG4fkuoxevVuPKmycvg,Tolong untuk sistem nya diperbaiki. Hasil PCR saya tidak muncul di aplikasi. Padahal data sudah di input di sistem. Saya tidak bisa claim obat karena tidak terdaftar.,3,0,4.0.9,2022-02-05 10:33:25,"Halo,
Mohon maaf atas ketidaknyamanannya.
Pastikan identitas yang Anda masukkan sama dengan identitas yang didaftarkan ketika tes swab PCR/Antigen dan Anda melakukan tes di lab yang terdaftar di list (ketuk nama Anda, 'Status Vaksinasi & Hasil Tes COVID-19', lalu ketuk tulisan 'Lab Tes PCR' atau 'Lab Tes Antigen'). Jika terkendala hubungi 119 ext.9",2022-02-06 02:30:14
b701bf5a-bd13-4073-a8ff-94200e42c327,silvia,https://play-lh.googleusercontent.com/a-/AFdZucqmfEC2pToTjw8JhzawUDwPhXklWKypOZM93oB_,"aplikasi nya sangat membantu, tetapi seringkali ada kendala dalam pengecekan sertifikat nya, kenapa laoding nya lama sekali, jaringan saya bagus. mohon bantuannya. maaf dan terimakasih",4,2,4.4,2022-04-13 06:06:13,"Halo Silvia,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-04-13 10:41:59
428ee8b0-f0f9-4547-a198-a4bbb8f8322f,Andre Elm,https://play-lh.googleusercontent.com/a-/AFdZucpieFUGtWvS3MFttmjOyH5DA1N3_RjKpVQZ3W7U3Q,"Aplikasinya sudah baik, ma kalau bisa untuk tahun dan tanggal lahir di input sendiri dari keyboard biar lebih mudah dan tidak memakan waktu🙏🙏",1,1,4.4.1,2022-04-16 17:59:32,"Halo Andre,

Mohon maaf atas ketidaknyamanan Anda.
Pengisian tanggal lahir dapat dilakukan dengan mengetuk 'Tahun' lalu scroll untuk memilih tahun kelahiran Anda, 'Bulan', serta 'Tanggal' lalu simpan. Jika masih terkendala, sebagai alternatif Anda dapat mengisi data diri melalui website pedulilindungi.id.

Terima kasih.

Stay healthy",2022-04-17 04:18:55
0cfc8c4f-789e-49b9-af3a-96bc9e6448bf,nining lasmini,https://play-lh.googleusercontent.com/a/AItbvmlHx-XuaTDNZulaxuv4KOSAVkDPVvpcieOt0SMl=mo,"Pas mau masuk katanya harus di update ya udah di update dulu pas udah selesai gitu lagi harus di update, saya update yg ke 4x nya. Eh masih gituh, gimana ini mana data saya hilang lagi.",4,0,4.0.91,2022-02-09 13:10:44,"Halo Ka,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-02-10 02:00:32
dfa93cbb-4b9b-4bc6-9cc9-a2fd89a79109,hernes wiwin meisyah sonia Putri,https://play-lh.googleusercontent.com/a/AItbvmlMKxJsoJtfu9x5VtD33Hx2cCxYGWEhu6fhfClM=mo,Kadang pas mau scan barcode malah keluar sendiri,3,0,4.4.3,2022-05-10 10:27:34,"Halo,

Mohon maaf atas ketidaknyamanan Anda.
Kami sedang melakukan perbaikan secara menyeluruh terkait permasalahan ini. Sebagai alternatif, Anda juga dapat melakukan pengecekan melalui website pedulilindungi.id.

Terima kasih.

Stay healthy
",2022-05-10 16:25:17
2e242685-7413-4aad-bd3b-5d6d68ebc446,War Yono,https://play-lh.googleusercontent.com/a/AItbvmly9ZUAjgE3Rad1XFOoW7gwQOydL3kSQiArSGOV=mo,"Sangat buruk!! Suka ngelag gejalas!!, Mana tanggalnya ga bisa diketik lg mau daftarin orang tua susah bner!!",1,0,4.4.4,2022-05-30 11:03:17,"Halo Kak,

Mohon maaf atas ketidaknyamanan Anda.
Pengisian tanggal lahir dapat dilakukan dengan mengetuk 'Tahun' lalu scroll untuk memilih tahun kelahiran Anda, 'Bulan', serta 'Tanggal' lalu simpan. Jika masih terkendala, sebagai alternatif Anda dapat mengisi data diri melalui website pedulilindungi.id.

Terima kasih.

Stay healthy",2022-05-30 12:54:40
ebde9cce-6a47-40ac-a5b8-86e45c1c2217,Ardi H. Sudjadi,https://play-lh.googleusercontent.com/a/AItbvmmdE2uI6DxfgphgJ05ebaisTtj0aPBOL0Sayonq=mo,"Ahirnya update terahir ini, aplikasi gak kickoff sendiri pas cek tiket vaksin di android 12.....",5,1,4.4.3.1,2022-05-14 04:06:31,"Halo Ardi,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-05-14 05:46:34
83f3f5e8-4d9c-45f2-b42b-11f69d2c7ee8,ASHILAH DZAKIRAH C,https://play-lh.googleusercontent.com/a/AItbvmk_FnmkVeAjzOCuwUsJaWVW3fx-m3Jh2V-d0h5__A=mo,"Aneh bgt padahal di web warna riwatat vaksin saya hijau dan saya udah vaksin 1 dan 2 tapi pas cek ke app malah ajdi merah dan sama sekali ga da riwayat, nyusahin aja ga bisa scan code dan sertifikat juga ga ada???!",1,0,4.4.1,2022-05-05 05:26:20,"Halo,

Mohon maaf atas ketidaknyamanannya.
Lengkapi data diri Anda di profil akun (bisa melalui aplikasi atau website pedulilindungi.id) sesuai dengan data diri yang Anda daftarkan ketika vaksinasi. Jika sudah divaksin, pastikan status Anda tercantum 'sudah vaksin' di menu 'Status vaksin & Tes Covid-19'. Apabila terkendala, hubungi 119 ext. 9",2022-05-05 06:44:17
f7cd4f88-e723-4720-b7ba-14e873fbffb3,Ordinary People,https://play-lh.googleusercontent.com/a-/AFdZucoKx22kjiPW-0pQr2PWVYJW1QZ3aYalQ03ELSzn,"Kesel banget error mulu, mana harus di update terus lagi",1,0,4.4.5,2022-06-17 00:39:45,"Halo Kakak,

Mohon maaf atas ketidaknyamanannya.
Saat ini kami telah melakukan update terhadap performansi aplikasi. Dimohon untuk melakukan pembaruan atau install ulang aplikasi PeduliLindungi agar performansi berjalan lebih baik.
Kami terus berupaya untuk memperbaiki performansi aplikasi ini agar lebih mudah digunakan.

Stay healthy",2022-06-17 04:27:19
9df037eb-9762-40e5-958f-9184b1441891,RIKO Diyantoro,https://play-lh.googleusercontent.com/a/AItbvmm-10i_sT_nZrbG0GrFVdTcPr15zc8IxrxgzKM=mo,"kenapa ada vaksin pertama yg kardaluasa lewat dari 6 bulan. Sedangkan data vaksin pertama yg sudah karda luasa kaga bisa di hapus. bisa buat data, kaga bisa ngapus dan merubah. Masa vaksin pertama dan kedua berbeda, kata pihak faskes sya masih dosis 1 padahal dah vaksin 3 kali, dosis pertama yg karda luasa, sama yg ngulang 2 kali. Mau boster susah, karna datanya sekali, sama sekali. dosis 2 covopax saya kaga di imput dong. Sitem begini ajah, bobrok",1,0,4.4.6,2022-06-30 09:42:23,"Halo Riko,

Harap hubungi layanan Whatsapp resmi vaksinasi covid-19 Kemenkes di nomor telepon +6281110500567. Jika masih terkendala, informasikan data diri Anda ke email pedulilindungi@kemkes.go.id atau hubungi 119 ext. 9
Perubahan data diri juga dapat dilakukan pada meja 1 sebelum vaksinasi di Faskes yang Anda kunjungi.

Terima kasih",2022-06-30 16:00:08
763b3e95-ec6a-4e2e-83e8-87afc85a3412,Al Ghazali,https://play-lh.googleusercontent.com/a/AItbvmkrXn8LXL33YcRxEWabMvYYJlhDLevzSiY-_iE2=mo,Tolong perbaiki untuk penulisan tanggal lahir lama dan lelet,1,0,4.4.6,2022-06-28 10:25:39,"Halo Ghazali,

Mohon maaf atas ketidaknyamanan Anda.
Pengisian tanggal lahir dapat dilakukan dengan mengetuk 'Tahun' lalu scroll untuk memilih tahun kelahiran Anda, 'Bulan', serta 'Tanggal' lalu simpan. Jika masih terkendala, sebagai alternatif Anda dapat mengisi data diri melalui website pedulilindungi.id.

Terima kasih.

Stay healthy",2022-06-28 10:49:13
4bcc3137-b5d8-4ce9-8ce0-a242d5365d87,Malik Alfitrah,https://play-lh.googleusercontent.com/a-/AFdZucob-6w2kWMUf9mlXYKigGXbAV80hh2uuM033tu6,"Apk nya maksa update sementara lagi buru buru, kalo ga karena terpaksa gabakal di download dah",1,0,4.4.6,2022-06-15 06:55:46,"Halo Malik Alfitrah,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-06-15 10:42:35
a8584b87-0a1c-4734-886e-98606d63125f,Metasa Desteninejalina,https://play-lh.googleusercontent.com/a-/AFdZucqn5bBktrtRsX6wnWSRdvEVMIchsG02uIakVldcbzY,Selalu update terus kalau ga di update ga bisa dibuka.,1,0,4.4.4,2022-06-16 00:14:32,"Halo Kak,

Mohon maaf atas ketidaknyamanannya.
Saat ini kami telah melakukan update terhadap performansi aplikasi. Dimohon untuk melakukan pembaruan atau install ulang aplikasi PeduliLindungi agar performansi berjalan lebih baik.
Kami terus berupaya untuk memperbaiki performansi aplikasi ini agar lebih mudah digunakan.

Stay healthy",2022-06-16 08:15:16
211c029a-58a5-4dfd-b24e-4530320bb344,ikhsan soleh,https://play-lh.googleusercontent.com/a-/AFdZucqcH-cYwOjIe1V2HDqFCSCCho8DTSMqwU5PRxM,"1. Tidak bisa menghapus anggota 2. Sering diperbaharui, tapi sertifikat jadi tidak muncul, padahal sudah vaksin dosis ke-3",1,0,4.4.5,2022-06-13 01:06:09,"Halo Kak,

Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kemkes.go.id

Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.

Terima kasih.

Stay Healthy",2022-06-13 04:21:36
20144586-c70b-4efb-9a43-e3ccf5712e0d,Yudhawastu Ardana,https://play-lh.googleusercontent.com/a-/AFdZucqxLlE5Xmh5L4OvY-8epIjvx5F3CVXyYELmnv9z8g,Aplikasi maksa banget harus update padahal semakin kesini semakin lelet masih mending awal² dulu,1,0,4.4.4,2022-06-03 12:48:54,"Halo Yudhawastu,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy
",2022-06-03 17:27:22
bfac982c-a733-45f6-8c9c-964b9ffc23d3,Fimas Aris,https://play-lh.googleusercontent.com/a/AItbvmmie1bf4JzfZaHV7yPbHIs68MQr5Gn11IiWPV8J=mo,"Udah vaksin dr bbrpa bulan yg lalu,,sertifikat vaksin kaga ada????? Inii gimana ceritanya? Udaah login dr nama + nik sesuai e-ktp masih aja kaga sertifikat yg muncul....harusnya mah kalau udah vaksin dan login sesuai e-ktp ya langsung ada sertifikat di aplikasinya...mana login buat tgl/tahun mesti geser yg ribeet bangeeeett!!!! Aplikasi gak guna!!!",1,4,4.1.1,2022-03-03 15:37:55,"Halo,
Mohon maaf atas ketidaknyamanannya.
Pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login dan pilih menu 'Cek Sertifikat di sini' (paling atas) atau hubungi layanan Whatsapp resmi vaksinasi covid-19 Kemenkes di nomor telepon +6281110500567.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.",2022-03-04 07:40:45
b58407f0-0184-4340-8ea5-8433d33f1aa2,Kartika,https://play-lh.googleusercontent.com/a-/AFdZucoUNEWOy-i5Ryq907LxWGLOEnfcFNmJIxEEOpt3,"Sangat bagus. Membantu untuk informasi terkait sertifikat vaksin, CPR, dll. Btw, untuk yang kasih komentar jelek dan lainnya yang bilang error lah, sertifikat gak keluar lah, gak bisa login, gak usah marah-marah disini. Lu nya aja kali yang gak bisa make. Udah dikasih aplikasi bagus untuk memudahkan, bukannya terimakasih juga. Kalo mau kritik ya silahkan, tapi bahasanya yang sopan, dan agar bermanfaat. Jangan asal ngomong kyk gitu. Maaf jika menyinggung, terimakasih.",5,538,4.0.91,2022-02-09 07:19:39,"Halo Kartika,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-02-09 14:06:36
481a7dc6-6e13-4798-9563-50e981b28620,Adi Mulya Creators,https://play-lh.googleusercontent.com/a-/AFdZuco5O9Ytg2Se5qQCJEfFYTMfV60GQdYBUEzjtngGMw,"Kasih 3 bintang dulu Aplikasinya belum saya pahami Dan yang aneh kenapa ada menu perjalanan Berarti divaksin bukan buat kesehatan ya Tapi buat jalan jalan, berkunjung ke mall, dll Coba lebih di perbaiki lagi Terutama tujuan di vaksin itu untuk apa Soalnya saya gak liat kalo di vaksin itu buat kesehatan Terimakasih",3,0,4.1.0,2022-02-15 03:14:26,"Halo Kak,

Jika memiliki pertanyaan umum/kendala terkait PeduliLindungi, ketuk simbol '?' di pojok kanan bawah halaman utama atau ketuk nama Anda (di paling atas) dan ketuk 'Pertanyaan Umum'. Untuk informasi lebih lanjut terkait PeduliLindungi, Anda dapat mengetuk 'Tentang PeduliLindungi'.

Terima kasih

Stay healthy",2022-02-15 08:00:50
07fa7b07-51bc-4224-88e7-6c4d28ff06ec,Ekaprasetia 34,https://play-lh.googleusercontent.com/a-/AFdZucpJncw-kR5y3iU8__bYfzBpD027YzVjYsuU2Jpo,"Parah, force close setelah update. Aplikasi sampah tapi harus di download",1,0,4.4.5,2022-06-13 02:19:25,"Halo Kak,

Mohon maaf atas ketidaknyamanan yang Anda alami.
Terkait kendala Anda, harap kirimkan data diri, tipe HP, versi Android, versi aplikasi PeduliLindungi dan screen record kendala Anda ke alamat email pedulilindungi@kemkes.go.id

Terima kasih

Stay healthy",2022-06-13 04:12:49
07452d74-af38-4700-98c2-45f06f62206f,haris sulistiono,https://play-lh.googleusercontent.com/a-/AFdZucoI9QosHnnqVLS3Y1K0eqlWRIOkofU8k6rC5LxQQA,Wah gimana ini habis diupdate malah gak bisa di buka. Punya temen juga gitu😭,1,0,4.4.3,2022-05-12 22:02:36,"Halo Haris,

Mohon maaf atas ketidaknyamanannya.
Dimohon untuk melakukan install ulang aplikasi PeduliLindungi agar performansi berjalan lebih baik.
Kami terus berupaya untuk memperbaiki performansi aplikasi ini agar lebih mudah digunakan.

Stay healthy",2022-05-13 03:20:27
c6571b54-99c5-4cd6-9ac5-ba13dc8b99db,Afriani Arifin,https://play-lh.googleusercontent.com/a-/AFdZucrFfOFisowNGdJqbYvALRy96THNzfHnw6AMHUpi,"mohon format pengisian formulir untuk melihat sertifikat vaksin, untuk bagian tgl, mohon dibuat lebih simpel,",2,0,4.4.4,2022-05-27 07:25:54,"Halo Afriani Arifin,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2022-05-27 14:14:29
f5409d36-5711-445d-be8b-d6fdd80362e0,Tegar Herendra,https://play-lh.googleusercontent.com/a-/AFdZuco_XxQ_u29F-h9P2ClFhodLMMnXl56p_PQVQputeBQ,"Saya sama kayak kebanyakan yang komplen.Saya positif tanggal 22,lalu hari ini saya tes dan hasilnya negatif.Tapi kenapa di peduli lindungi masih positif dan gimana caramya saya bisa scan barcode kalau harus muter muter di rekam jejak dan nggak bisa ke screen semula peduli lindungi.tolong solusinya",1,0,4.1.1,2022-02-28 07:31:55,"Halo,

Mohon maaf atas ketidaknyamanan Anda.
Perubahan warna akan berubah apa bila Anda sudah melakukan swab Antigen/PCR ulang setelah 10 hari dari hari pertama terdeteksi positif. Namun, bila belum berubah dapat menghubungi Call Center 119 ext. 9 atau email sertifikat@pedulilindungi.id

Terima kasih.

Stay healthy",2022-03-01 06:35:27
